Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,Wavefronts,VALUUtilization,MemUnitBusy,MemUnitStalled,GRBM_GUI_ACTIVE,TCC_EA_RDREQ_sum,TCC_EA_RDREQ_32B_sum,WriteSize,L2CacheHit,SQ_WAVES,SQ_INSTS_VMEM_RD,SQ_ACTIVE_INST_VALU
15609,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15651,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.7442489851,0.0021525679,5722816,0.0000000000,21131855.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15611,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15653,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.6992339980,0.0029812294,6091237,0.0000000000,21132108.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15613,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15655,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.6554659430,0.0030360429,6497973,0.0000000000,21132579.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15615,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15657,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.6545298748,0.0022018656,6507266,0.0000000000,21130076.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15617,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15659,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5802290019,0.0023942348,7340550,0.0000000000,21132706.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15619,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15661,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5635668681,0.0040526382,7557577,0.0000000000,21132605.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15621,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15664,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5917787877,0.0022300079,7197284,0.0000000000,21132650.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15623,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15666,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5462416262,0.0022431695,7797282,0.0000000000,21132680.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15625,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15668,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5574999728,0.0021601455,7639821,0.0000000000,21132802.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15627,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15670,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5871359711,0.0026588057,7254197,0.0000000000,21132563.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15629,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15672,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5365722517,0.0031573634,7937794,0.0000000000,21132540.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15631,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15674,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5629548680,0.0019660860,7565793,0.0000000000,21132689.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15633,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15676,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5695159222,0.0016651608,7478632,0.0000000000,21132699.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15635,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15678,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5477367664,0.0042426226,7775998,0.0000000000,21132575.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15637,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15680,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5591426025,0.0028606468,7617377,0.0000000000,21132728.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15639,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15682,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5546614048,0.0016750405,7678919,0.0000000000,21132614.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15641,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15684,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5449101145,0.0049207845,7816335,0.0000000000,21132635.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15643,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15686,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5465067043,0.0040330083,7793500,0.0000000000,21132725.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15645,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15688,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5561973195,0.0016188741,7657714,0.0000000000,21132663.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15647,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15690,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5534175535,0.0035926924,7696178,0.0000000000,21132644.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15649,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15692,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5420938579,0.0032888909,7856942,0.0000000000,21130636.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15651,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15694,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5842281980,0.0017000325,7290302,0.0000000000,21129976.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15653,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15696,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5657455370,0.0023278293,7528473,0.0000000000,21129647.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15655,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15698,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5526378753,0.0033881378,7707036,0.0000000000,21130391.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15657,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15700,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5640514660,0.0020828963,7551084,0.0000000000,21132467.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15659,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15702,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5585571621,0.0023007107,7625361,0.0000000000,21131411.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15661,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15704,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5490459759,0.0033866612,7757456,0.0000000000,21129745.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15663,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15706,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5571714236,0.0016257974,7644326,0.0000000000,21129750.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15665,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15708,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5449320754,0.0042172999,7816020,0.0000000000,21132102.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15667,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15710,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5428101487,0.0022239005,7846574,0.0000000000,21132776.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15669,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15712,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5751265854,0.0031061487,7405674,0.0000000000,21132706.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15671,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15714,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5554774495,0.0033627533,7667638,0.0000000000,21132703.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15673,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15716,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5513925796,0.0022080883,7724442,0.0000000000,21132692.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15675,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15718,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5693504910,0.0016508918,7480805,0.0000000000,21132528.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15677,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15720,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5526687822,0.0036186492,7706605,0.0000000000,21132788.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15679,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15722,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5763159996,0.0016791232,7390390,0.0000000000,21132777.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15681,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15724,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5632601804,0.0028726210,7561692,0.0000000000,21132677.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15683,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15726,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5436137320,0.0035262557,7834975,0.0000000000,21132628.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15685,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15728,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5498141253,0.0022473517,7746618,0.0000000000,21132698.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15687,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15730,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5502706587,0.0039897271,7740191,0.0000000000,21132650.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15689,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15732,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5540204399,0.0025568098,7687803,0.0000000000,21132747.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15691,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15734,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5591415749,0.0025595214,7617391,0.0000000000,21130047.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15693,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15736,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5513433298,0.0031330371,7725132,0.0000000000,21132631.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15695,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15738,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5560508587,0.0036799595,7659731,0.0000000000,21132751.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15697,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15740,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5715019490,0.0028077287,7452643,0.0000000000,21132651.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15699,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15742,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5468378171,0.0038785755,7788781,0.0000000000,21132708.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15701,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15744,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5625535748,0.0024513154,7571190,0.0000000000,21130009.0000000000,4096.0000000000,0.0000000000,1024,0,209920
15703,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,15746,24819,24819,65536,256,163840,0,256,0,112,64,0x0,0x7fd23a665280,1024.0000000000,8.8414634146,0.5669140083,0.0016500662,7512956,0.0000000000,21132591.0000000000,4096.0000000000,0.0000000000,1024,0,209920
