Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,Wavefronts,VALUUtilization,MemUnitBusy,MemUnitStalled,GRBM_GUI_ACTIVE,TCC_EA_RDREQ_sum,TCC_EA_RDREQ_32B_sum,WriteSize,L2CacheHit,SQ_WAVES,SQ_INSTS_VMEM_RD,SQ_ACTIVE_INST_VALU
1000,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,1007,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4013141174,0.0957794822,751531,0.0000000000,680133.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2502,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2512,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4201879700,0.2117135756,717774,0.0000000000,674791.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2504,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2514,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4229966564,0.2435456545,713008,0.0000000000,680229.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2506,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2517,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.3479536954,0.1930524342,866782,0.0000000000,680201.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2508,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2519,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.3484022706,0.1867817669,865666,0.0000000000,680227.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2510,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2521,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4057029786,0.2280439830,743401,0.0000000000,680209.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2512,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2523,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4085071340,0.2330825426,738298,0.0000000000,680226.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2514,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2525,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4073490303,0.2282010529,740397,0.0000000000,680231.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2516,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2527,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4142111790,0.2346675942,728131,0.0000000000,680206.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2518,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2529,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4144308789,0.2355091756,727745,0.0000000000,680224.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2520,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2531,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4126069481,0.2289705210,730962,0.0000000000,680227.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2522,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2533,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4137162861,0.2335384539,729002,0.0000000000,680263.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2524,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2535,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4039370469,0.2319607822,746651,0.0000000000,680236.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2526,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2537,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4101481755,0.2339381296,735344,0.0000000000,680229.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2528,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2539,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4074035051,0.2235248508,740298,0.0000000000,680173.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2530,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2541,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4079987230,0.2329446456,739218,0.0000000000,680243.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2532,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2543,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4118828756,0.2297849974,732247,0.0000000000,680231.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2534,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2545,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4041205287,0.2260113733,746312,0.0000000000,680207.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2536,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2547,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4091649697,0.2256868369,737111,0.0000000000,680227.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2538,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2549,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4108258608,0.2343927719,734131,0.0000000000,680196.0000000000,8208.0000000000,0.0000000000,1024,0,31104
2540,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2551,22278,22278,65536,256,163840,0,236,0,112,64,0x0,0x7fc7a5430d80,1024.0000000000,15.1105967078,0.4073121718,0.2236984175,740464,0.0000000000,680208.0000000000,8208.0000000000,0.0000000000,1024,0,31104
