Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,Wavefronts,VALUUtilization,MemUnitBusy,MemUnitStalled,GRBM_GUI_ACTIVE,TCC_EA_RDREQ_sum,TCC_EA_RDREQ_32B_sum,WriteSize,L2CacheHit,SQ_WAVES,SQ_INSTS_VMEM_RD,SQ_ACTIVE_INST_VALU
1000,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1007,23125,23125,65536,256,163840,0,256,0,112,64,0x0,0x7fbc2d065280,1024.0000000000,5.9790462428,0.6279750224,0.0214029550,537601,0.0000000000,675209.0000000000,4381.9062500000,0.0000000000,1024,0,22144
2502,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,2512,23125,23125,65536,256,163840,0,256,0,112,64,0x0,0x7fbc2d065280,1024.0000000000,5.9790462428,0.7192681191,0.0524710460,469366,0.0000000000,670035.0000000000,4545.1875000000,0.0000000000,1024,0,22144
2504,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,2514,23125,23125,65536,256,163840,0,256,0,112,64,0x0,0x7fbc2d065280,1024.0000000000,5.9790462428,0.6929051114,0.2387697958,487224,0.0000000000,675311.0000000000,4755.8125000000,0.0000000000,1024,0,22144
2506,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,2517,23125,23125,65536,256,163840,0,256,0,112,64,0x0,0x7fbc2d065280,1024.0000000000,5.9790462428,0.4669297296,0.0701743103,723021,0.0000000000,675336.0000000000,4201.8125000000,0.0000000000,1024,0,22144
2508,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,2519,23125,23125,65536,256,163840,0,256,0,112,64,0x0,0x7fbc2d065280,1024.0000000000,5.9790462428,0.4650868043,0.1018453655,725886,0.0000000000,675356.0000000000,4147.2812500000,0.0000000000,1024,0,22144
2510,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,2521,23125,23125,65536,256,163840,0,256,0,112,64,0x0,0x7fbc2d065280,1024.0000000000,5.9790462428,0.5531252560,0.0736923487,610350,0.0000000000,675309.0000000000,4185.2500000000,0.0000000000,1024,0,22144
2512,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,2523,23125,23125,65536,256,163840,0,256,0,112,64,0x0,0x7fbc2d065280,1024.0000000000,5.9790462428,0.5944792320,0.1279072429,567892,0.0000000000,675354.0000000000,4105.9687500000,0.0000000000,1024,0,22144
2514,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,2525,23125,23125,65536,256,163840,0,256,0,112,64,0x0,0x7fbc2d065280,1024.0000000000,5.9790462428,0.5990191416,0.0942233067,563588,0.0000000000,675302.0000000000,4304.8125000000,0.0000000000,1024,0,22144
2516,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,2527,23125,23125,65536,256,163840,0,256,0,112,64,0x0,0x7fbc2d065280,1024.0000000000,5.9790462428,0.5964822389,0.1249370566,565985,0.0000000000,675351.0000000000,4431.9687500000,0.0000000000,1024,0,22144
2518,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,2529,23125,23125,65536,256,163840,0,256,0,112,64,0x0,0x7fbc2d065280,1024.0000000000,5.9790462428,0.6080647834,0.0999576282,555204,0.0000000000,675327.0000000000,4453.8437500000,0.0000000000,1024,0,22144
