Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,Wavefronts,VALUUtilization,MemUnitBusy,MemUnitStalled,GRBM_GUI_ACTIVE,TCC_EA_RDREQ_sum,TCC_EA_RDREQ_32B_sum,WriteSize,L2CacheHit,SQ_WAVES,SQ_INSTS_VMEM_RD,SQ_ACTIVE_INST_VALU
111,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,116,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1722699620,0.0016743759,294886,0.0000000000,83595.0000000000,993.9375000000,0.0000000000,1024,0,3960
1613,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1619,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1593338460,0.1113605032,288702,0.0000000000,73514.0000000000,993.9375000000,0.0000000000,1024,0,3960
1615,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1621,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1649632419,0.1204724762,278850,0.0000000000,83632.0000000000,993.9375000000,0.0000000000,1024,0,3960
1617,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1624,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1532245439,0.1054667852,300213,0.0000000000,83637.0000000000,993.9375000000,0.0000000000,1024,0,3960
1619,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1626,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1517250478,0.1025587110,303180,0.0000000000,83612.0000000000,993.9375000000,0.0000000000,1024,0,3960
1621,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1628,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1463617914,0.0771406259,295159,0.0000000000,83638.0000000000,993.9375000000,0.0000000000,1024,0,3960
1623,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1630,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1518262052,0.0940352930,302978,0.0000000000,83650.0000000000,993.9375000000,0.0000000000,1024,0,3960
1625,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1632,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1501491699,0.0913543455,306362,0.0000000000,83638.0000000000,993.9375000000,0.0000000000,1024,0,3960
1627,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1634,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1483555114,0.0991321203,310066,0.0000000000,83637.0000000000,993.9375000000,0.0000000000,1024,0,3960
1629,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1636,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1574803150,0.1084923827,292100,0.0000000000,83643.0000000000,993.9375000000,0.0000000000,1024,0,3960
1631,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1638,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1552360094,0.1042148264,296323,0.0000000000,83640.0000000000,993.9375000000,0.0000000000,1024,0,3960
1633,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1640,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1512158080,0.1064982528,304201,0.0000000000,83650.0000000000,993.9375000000,0.0000000000,1024,0,3960
1635,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1642,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1504954900,0.0934973680,305657,0.0000000000,83640.0000000000,993.9375000000,0.0000000000,1024,0,3960
1637,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1644,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1402483565,0.0812129697,308025,0.0000000000,83651.0000000000,993.9375000000,0.0000000000,1024,0,3960
1639,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1646,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1516355210,0.1064333018,303359,0.0000000000,83638.0000000000,993.9375000000,0.0000000000,1024,0,3960
1641,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1648,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1509245771,0.1096868971,304788,0.0000000000,83636.0000000000,993.9375000000,0.0000000000,1024,0,3960
1643,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1650,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1484771410,0.0970649136,309812,0.0000000000,83636.0000000000,993.9375000000,0.0000000000,1024,0,3960
1645,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1652,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1505733243,0.1099430767,305499,0.0000000000,83641.0000000000,993.9375000000,0.0000000000,1024,0,3960
1647,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1654,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1498112704,0.0960644416,307053,0.0000000000,83636.0000000000,993.9375000000,0.0000000000,1024,0,3960
1649,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1656,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1488914064,0.0993991746,308950,0.0000000000,83651.0000000000,993.9375000000,0.0000000000,1024,0,3960
1651,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1658,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1495482667,0.1091336604,307593,0.0000000000,83646.0000000000,993.9375000000,0.0000000000,1024,0,3960
1653,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1660,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1405184219,0.0678298198,307433,0.0000000000,83647.0000000000,993.9375000000,0.0000000000,1024,0,3960
1655,"_ZN5aiter36mla_a8w8_qh16_qseqlen1_gqaratio16_psE.kd",1,0,1662,6229,6229,65536,256,163840,0,256,0,112,64,0x0,0x7f0419ebcd40,1024.0000000000,2.9766414141,0.1499509400,0.0979570814,306767,0.0000000000,83652.0000000000,993.9375000000,0.0000000000,1024,0,3960
