Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,Wavefronts,VALUUtilization,MemUnitBusy,MemUnitStalled,GRBM_GUI_ACTIVE,TCC_EA_RDREQ_sum,TCC_EA_RDREQ_32B_sum,WriteSize,L2CacheHit,SQ_WAVES,SQ_INSTS_VMEM_RD,SQ_ACTIVE_INST_VALU
1000,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,1007,7076,7076,65536,256,163840,0,256,0,112,64,0x0,0x7f7817e10d80,1024.0000000000,9.2638339921,0.4129131127,0.0385720354,563799,0.0000000000,675870.0000000000,9795.5937500000,0.0000000000,1024,0,16192
2502,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2512,7076,7076,65536,256,163840,0,256,0,112,64,0x0,0x7f7817e10d80,1024.0000000000,9.2638339921,0.4557895850,0.2564305880,510762,0.0000000000,670623.0000000000,8748.0000000000,0.0000000000,1024,0,16192
2504,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2514,7076,7076,65536,256,163840,0,256,0,112,64,0x0,0x7f7817e10d80,1024.0000000000,9.2638339921,0.4459847009,0.2441134043,521991,0.0000000000,675977.0000000000,9338.9687500000,0.0000000000,1024,0,16192
2506,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2517,7076,7076,65536,256,163840,0,256,0,112,64,0x0,0x7f7817e10d80,1024.0000000000,9.2638339921,0.2977743668,0.1393139230,781800,0.0000000000,676030.0000000000,9390.2812500000,0.0000000000,1024,0,16192
2508,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2519,7076,7076,65536,256,163840,0,256,0,112,64,0x0,0x7f7817e10d80,1024.0000000000,9.2638339921,0.2987794705,0.1296090712,779170,0.0000000000,675994.0000000000,9193.6875000000,0.0000000000,1024,0,16192
2510,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2521,7076,7076,65536,256,163840,0,256,0,112,64,0x0,0x7f7817e10d80,1024.0000000000,9.2638339921,0.3931502685,0.1655330665,592140,0.0000000000,675987.0000000000,9316.9375000000,0.0000000000,1024,0,16192
2512,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2523,7076,7076,65536,256,163840,0,256,0,112,64,0x0,0x7f7817e10d80,1024.0000000000,9.2638339921,0.4062458555,0.2009416248,573052,0.0000000000,675968.0000000000,9325.0937500000,0.0000000000,1024,0,16192
2514,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2525,7076,7076,65536,256,163840,0,256,0,112,64,0x0,0x7f7817e10d80,1024.0000000000,9.2638339921,0.4116230466,0.1937550171,565566,0.0000000000,676010.0000000000,9130.0000000000,0.0000000000,1024,0,16192
2516,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2527,7076,7076,65536,256,163840,0,256,0,112,64,0x0,0x7f7817e10d80,1024.0000000000,9.2638339921,0.4142732068,0.2394182825,561948,0.0000000000,675958.0000000000,9219.3437500000,0.0000000000,1024,0,16192
2518,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2529,7076,7076,65536,256,163840,0,256,0,112,64,0x0,0x7f7817e10d80,1024.0000000000,9.2638339921,0.4188760519,0.2216395003,555773,0.0000000000,675968.0000000000,9210.4687500000,0.0000000000,1024,0,16192
2520,"_ZN5aiter36mla_a8w8_qh32_qseqlen1_gqaratio32_psE.kd",1,0,2531,7076,7076,65536,256,163840,0,256,0,112,64,0x0,0x7f7817e10d80,1024.0000000000,9.2638339921,0.4169592068,0.2657991808,558328,0.0000000000,675955.0000000000,8835.2812500000,0.0000000000,1024,0,16192
