idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,q_dtype,softcap,has_sinks,mask,csv_ck_ua_ms,csv_triton_2d_ms,csv_triton_3d_ms,csv_best,ck_allowed_backend,eager_triton_only_ms,eager_ck_allowed_ms,eager_speedup_ck,graph_triton_only_ms,graph_ck_allowed_ms,graph_speedup_ck
793,prefill,187,8192,4304,10280,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.4176957327872515,4.240636248141527,13.363703340291977,ck_ua,triton_2d,3.04360487498343,3.0429527908563614,1.0002142932118527,3.047975143417716,3.048791876062751,0.999732112693081
1251,prefill,116,8192,7419,10234,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.3068195451050997,4.053859319537878,12.381936330348253,ck_ua,triton_2d,3.281206702813506,3.0399579275399446,1.079359248063275,3.0422604363411665,3.0931755248457193,0.983539541129955
137,decode,528,528,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.020546233281493187,0.02672518603503704,0.09302161633968353,ck_ua,triton_2d,0.056049712002277374,0.054738204926252365,1.0239596288879398,0.06090870127081871,0.06096908822655678,0.9990095479939987
723,prefill,159,8192,5053,10245,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.6177370231598616,4.40421006642282,13.04968511685729,ck_ua,triton_2d,3.254104359075427,3.2507278211414814,1.001038702136791,3.2953496277332306,3.2978809904307127,0.999232427517904
177,decode,368,368,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.015536649152636528,0.020379014313220978,0.0655492302030325,ck_ua,triton_2d,0.03645387478172779,0.0331302173435688,1.1003210272873194,0.059721898287534714,0.059400396421551704,1.0054124532048807
1241,prefill,112,8192,7822,10229,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1736153177917004,3.8909988943487406,12.554484559223056,ck_ua,triton_2d,2.9820854496210814,2.987807262688875,0.9980849457261696,3.0370123498141766,3.0397836677730083,0.9990883173733011
174,decode,384,384,1,1,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,0.015454553067684174,0.020293844863772392,0.06875661201775074,ck_ua,triton_2d,0.033049099147319794,0.03307173028588295,0.9993156953577111,0.059755751863121986,0.05989705212414265,0.9976409479931032
1375,prefill,165,8192,8028,10296,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.7644875701516867,4.658305319026113,13.031157106161118,ck_ua,triton_2d,3.419037191197276,3.4077913593500853,1.0033000353194557,3.4547419287264347,3.458855478093028,0.9988107195016829
387,prefill,23,8192,6406,10077,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.653064951300621,2.8223232366144657,10.819998290389776,ck_ua,triton_2d,2.682391833513975,2.6838891115039587,0.9994421237511022,2.724286988377571,2.7258349489420652,0.9994321150790532
1113,prefill,60,8192,6773,10165,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.917653787881136,3.090705769136548,11.672851582989097,ck_ua,triton_2d,2.780566643923521,2.784731285646558,0.9985044726776682,2.8217262029647827,2.823892291635275,0.9992329421781034
