idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,trace_count,ck_ua_ms,ck_pagedkv_ms,ck_splitkv_ms,triton_2d_ms,triton_3d_ms,best
182,decode,64,64,1,1090,64,8,64,32,"127,0",2,0.04738159477710724,0.0355530995875597,0.05190693773329258,0.013945205137133598,0.05382639355957508,t_2d
183,decode,64,64,1,1091,64,8,64,32,"127,0",2,0.047744158655405045,0.03532976843416691,0.05201664753258228,0.013752421364188194,0.05400823429226875,t_2d
184,decode,64,64,1,1092,64,8,64,32,"127,0",2,0.0478438101708889,0.03512995317578316,0.05259905010461807,0.013876613229513168,0.0536787323653698,t_2d
185,decode,64,64,1,1093,64,8,64,32,"127,0",2,0.04736953414976597,0.035389792174100876,0.05240924656391144,0.013905204832553864,0.05399961955845356,t_2d
186,decode,64,64,1,1094,64,8,64,32,"127,0",2,0.04788036458194256,0.03566276282072067,0.05243928171694279,0.013931654393672943,0.05383840762078762,t_2d
187,decode,64,64,1,1095,64,8,64,32,"127,0",2,0.0477692112326622,0.03572031855583191,0.05229855887591839,0.013712840154767036,0.05435221828520298,t_2d
188,decode,64,64,1,1096,64,8,64,32,"127,0",2,0.047780200839042664,0.035472447052598,0.052743684500455856,0.014320295304059982,0.05410178564488888,t_2d
189,decode,64,64,1,1097,64,8,64,32,"127,0",2,0.04779919981956482,0.03558564931154251,0.052323564887046814,0.01374189741909504,0.053673144429922104,t_2d
190,decode,64,64,1,1098,64,8,64,32,"127,0",2,0.047991564497351646,0.03556259907782078,0.05244533531367779,0.013879640027880669,0.054033705964684486,t_2d
191,decode,64,64,1,1099,64,8,64,32,"127,0",2,0.04745014011859894,0.035563111305236816,0.05230703391134739,0.013761455193161964,0.05354601889848709,t_2d
192,decode,63,63,1,1098,64,8,64,32,"127,0",2,0.04761493764817715,0.03530867397785187,0.05185040645301342,0.012853601947426796,0.054075755178928375,t_2d
193,decode,63,63,1,1099,64,8,64,32,"127,0",2,0.04811519756913185,0.03522508777678013,0.052209896966814995,0.014011794701218605,0.053881993517279625,t_2d
194,decode,55,55,1,1099,64,8,64,32,"127,0",2,0.04724692553281784,0.03209533169865608,0.04741358570754528,0.013882666826248169,0.05006464198231697,t_2d
195,decode,47,47,1,1099,64,8,64,32,"127,0",2,0.04719281569123268,0.028427783399820328,0.04269350320100784,0.013575656339526176,0.043901801109313965,t_2d
196,decode,39,39,1,1099,64,8,64,32,"127,0",2,0.04628589376807213,0.02562650479376316,0.03749006427824497,0.013384362682700157,0.039927754551172256,t_2d
197,decode,31,31,1,1099,64,8,64,32,"127,0",2,0.042860209941864014,0.022490741685032845,0.03391308709979057,0.013127969577908516,0.030957115814089775,t_2d
