idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,q_dtype,softcap,has_sinks,mask,csv_ck_ua_ms,csv_triton_2d_ms,csv_triton_3d_ms,csv_best,ck_allowed_backend,eager_triton_only_ms,eager_ck_allowed_ms,eager_speedup_ck,graph_triton_only_ms,graph_ck_allowed_ms,graph_speedup_ck
425,prefill,38,8192,6862,10096,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.7879472356289625,2.914563613012433,11.051359120756388,ck_ua,ck,2.710735034197569,2.5419242307543755,1.066410635455131,2.7060114219784737,2.546737566590309,1.0625403486710285
426,prefill,39,8192,5017,10097,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.851129462942481,0.09333365596830845,11.483564414083958,t_2d,triton_2d,0.08775997906923294,0.08666673675179482,1.0126143242310954,0.08869944140315056,0.08693812415003777,1.0202594347454876
427,prefill,39,8192,5017,10097,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.8610035311430693,2.9625792521983385,11.198196234181523,ck_ua,ck,2.7611393481492996,2.6235951483249664,1.0524258477578556,2.7637080661952496,2.620687521994114,1.0545736731299844
428,prefill,40,8192,4983,10098,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.7771202847361565,0.0939901452511549,11.713774502277374,t_2d,triton_2d,0.09111009538173676,0.08936887606978416,1.0194835091200314,0.09259436279535294,0.09129978716373444,1.0141793937514536
429,prefill,40,8192,4983,10098,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.7538603637367487,2.9609432443976402,11.47811901755631,ck_ua,ck,2.685213964432478,2.5113486871123314,1.0692318347557166,2.688372153788805,2.521034609526396,1.0663765358992217
430,prefill,41,8192,6829,10099,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.789001353085041,0.09401217103004456,11.29189794883132,t_2d,triton_2d,0.0925174355506897,0.09018311277031898,1.0258842560282415,0.09332668036222458,0.09128838777542114,1.022328059860339
431,prefill,41,8192,6829,10099,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.793571352958679,2.981651248410344,11.043236218392849,ck_ua,ck,2.7129459753632545,2.550981417298317,1.0634910771856858,2.716839499771595,2.5510587356984615,1.0649850831551881
432,prefill,41,8192,8152,10100,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.7939504012465477,0.09840540587902069,11.286810133606195,t_2d,triton_2d,0.09206073358654976,0.0892568938434124,1.0314131449393285,0.09208919480443001,0.09039761498570442,1.018712659830606
433,prefill,41,8192,8152,10100,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.792938845232129,2.9762519989162683,11.041314667090774,ck_ua,ck,2.7057175897061825,2.5492591969668865,1.0613740622865853,2.7156991697847843,2.5505108945071697,1.0647667397278588
434,prefill,42,8192,7628,10101,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.8677848633378744,0.10149707086384296,11.41392420977354,t_2d,triton_2d,0.09350433945655823,0.0936984270811081,0.9979285925004712,0.09652094915509224,0.09353859350085258,1.0318836914541853
