idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,q_dtype,softcap,has_sinks,mask,csv_ck_ua_ms,csv_triton_2d_ms,csv_triton_3d_ms,csv_best,ck_allowed_backend,eager_triton_only_ms,eager_ck_allowed_ms,eager_speedup_ck,graph_triton_only_ms,graph_ck_allowed_ms,graph_speedup_ck
873,prefill,219,8192,4648,10320,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.7894139755517244,4.830570658668876,13.597788382321596,ck_ua,ck,3.4051358979195356,3.161572515964508,1.077038682720432,3.42397827655077,3.174103097990155,1.0787230820318456
851,prefill,210,8192,5558,10309,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.5692457798868418,4.6820140443742275,13.891025027260184,ck_ua,ck,3.3156528510153294,3.0968910548835993,1.0706391643279658,3.320978758856654,3.10508843511343,1.0695279146648
885,prefill,224,8192,6810,10326,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.9021520633250475,4.916940629482269,13.963715359568596,ck_ua,ck,3.4758831560611725,3.220931515097618,1.079154629574863,3.4732215851545334,3.226784337311983,1.0763723949546131
37,decode,928,928,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.02644425258040428,0.04269196651875973,0.15877760015428066,ck_ua,triton_2d,0.03824806772172451,0.03749561496078968,1.0200677535685625,0.04171615466475487,0.04147057421505451,1.0059218000799035
835,prefill,204,8192,6325,10301,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.4073187727481127,4.475714499130845,13.580578099936247,ck_ua,ck,3.1808106042444706,3.000665046274662,1.0600352105922186,3.187653608620167,3.0011261347681284,1.0621524939225688
839,prefill,205,8192,7643,10303,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.426251070573926,4.475957341492176,13.523372961208224,ck_ua,ck,3.193764118477702,3.0040776263922453,1.0631430061656766,3.2045173924416304,2.99862502142787,1.0686622600500144
21,decode,992,992,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.027805287390947342,0.04542968235909939,0.1692670863121748,ck_ua,triton_2d,0.0396305788308382,0.03933953121304512,1.0073983499248351,0.04410139285027981,0.04396367818117142,1.003132464680068
1483,prefill,209,8192,5713,10350,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.543112775310874,4.688849672675133,13.905415590852499,ck_ua,ck,3.338125851005316,3.0781581811606884,1.0844555914753544,3.3445477299392223,3.0821331311017275,1.085140578837908
1851,prefill,251,8192,5358,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.5099477972835302,5.180470691993833,15.223871124908328,ck_ua,ck,3.630634369328618,3.3937009144574404,1.0698156557821057,3.634644579142332,3.3877096697688103,1.072891402583024
74,decode,784,784,1,1,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,0.024810759350657463,0.035419873893260956,0.13535101898014545,ck_ua,ck,0.030939141288399696,0.01752188429236412,1.765742814651658,0.03464819863438606,0.02225981093943119,1.556536069810458
949,prefill,249,8192,5785,10358,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.417647210881114,5.226964736357331,14.37647040002048,ck_ua,ck,3.6834950000047684,3.4381218627095222,1.0713683653731436,3.690753858536482,3.4454570338129997,1.071194277657852
2101,prefill,250,8192,6316,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.634698176756501,5.327352974563837,15.2432466391474,ck_ua,ck,3.7622423470020294,3.525626566261053,1.0671131148730562,3.7744628731161356,3.529110373929143,1.0695224782425348
2419,prefill,254,8192,5523,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.172849118709564,4.716430138796568,15.088443644344807,ck_ua,ck,3.2874106522649527,3.0441044736653566,1.0799270132495271,3.2987400982528925,3.0510771926492453,1.0811722843985478
82,decode,752,752,1,1,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,0.02223532646894455,0.03437930718064308,0.12990422546863556,ck_ua,ck,0.029243547469377518,0.016315551474690437,1.7923726032026368,0.03279736265540123,0.020706942304968834,1.5838824570217294
101,decode,672,672,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.021609896793961525,0.032523972913622856,0.11680526658892632,ck_ua,triton_2d,0.029053259640932083,0.02893999218940735,1.00391387291273,0.031246393918991085,0.03121265210211277,1.0010810301145807
1963,prefill,250,8192,5495,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.6216227803379297,5.328925605863333,15.22311782464385,ck_ua,ck,3.7698842771351337,3.5319967567920685,1.0673521344224355,3.777743838727474,3.5317998472601175,1.0696370128839985
1849,prefill,251,8192,7415,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.5080835223197937,5.1649094093590975,15.22706146351993,ck_ua,ck,3.641282143071294,3.3993666898459196,1.0711648596039927,3.6454653088003397,3.401908967643976,1.0715940207315544
90,decode,720,720,1,1,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,0.021884776651859283,0.033267680555582047,0.12416890822350979,ck_ua,ck,0.029016509652137756,0.015973830595612526,1.8165029031989117,0.031622275710105896,0.020595164969563484,1.5354223069753896
629,prefill,121,8192,4467,10198,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.374475007876754,4.1315588634461164,12.541381549090147,ck_ua,ck,3.062843196094036,2.863256325945258,1.06970625310079,3.0760424956679344,2.861928790807724,1.0748144767081298
759,prefill,173,8192,7475,10263,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.616142040118575,4.599332017824054,13.292560447007418,ck_ua,ck,3.1580929830670357,2.9716324247419834,1.0627468447216322,3.160467306151986,2.983127934858203,1.0594474575567314
1329,prefill,147,8192,5081,10273,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.423094470053911,4.16263728402555,12.890449119731784,ck_ua,ck,3.0747485160827637,2.8780745808035135,1.068335246275773,3.0769611801952124,2.875759545713663,1.0699646932517155
170,decode,400,400,1,1,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,0.015931203961372375,0.02076956443488598,0.07048230618238449,ck_ua,ck,0.029226019978523254,0.010486971586942673,2.7868884487979892,0.01917361281812191,0.0162630807608366,1.1789656031404707
793,prefill,187,8192,4304,10280,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.4176957327872515,4.240636248141527,13.363703340291977,ck_ua,ck,3.0378202442079782,2.8285044617950916,1.0740022811489736,3.047913908958435,2.833874123170972,1.0755290378063662
1251,prefill,116,8192,7419,10234,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.3068195451050997,4.053859319537878,12.381936330348253,ck_ua,ck,3.0370211135596037,2.844663569703698,1.0676204897846466,3.0413838662207127,2.845119647681713,1.068982764467892
137,decode,528,528,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.020546233281493187,0.02672518603503704,0.09302161633968353,ck_ua,triton_2d,0.029330682009458542,0.029114549979567528,1.0074235057743532,0.02527720294892788,0.025211097672581673,1.0026220705343623
723,prefill,159,8192,5053,10245,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.6177370231598616,4.40421006642282,13.04968511685729,ck_ua,ck,3.2266281731426716,3.0161011405289173,1.0698010520220271,3.2371484953910112,3.0164829175919294,1.0731532661803502
177,decode,368,368,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.015536649152636528,0.020379014313220978,0.0655492302030325,ck_ua,triton_2d,0.029030432924628258,0.028860270977020264,1.0058960620204669,0.019088182598352432,0.01915808767080307,0.9963511456022214
1241,prefill,112,8192,7822,10229,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1736153177917004,3.8909988943487406,12.554484559223056,ck_ua,ck,2.9217276629060507,2.73120129480958,1.0697591819609014,2.9279395285993814,2.736430363729596,1.0699850313781671
174,decode,384,384,1,1,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,0.015454553067684174,0.020293844863772392,0.06875661201775074,ck_ua,ck,0.02906528301537037,0.010188426822423935,2.852774380378327,0.018779411911964417,0.015958519652485847,1.1767640308065266
1375,prefill,165,8192,8028,10296,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.7644875701516867,4.658305319026113,13.031157106161118,ck_ua,ck,3.3860933035612106,3.1535825692117214,1.0737290777224229,3.3890194538980722,3.1528541538864374,1.074905240929245
387,prefill,23,8192,6406,10077,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.653064951300621,2.8223232366144657,10.819998290389776,ck_ua,ck,2.647210033610463,2.4821083061397076,1.0665167297745881,2.6493710186332464,2.483752202242613,1.0666808936258192
1113,prefill,60,8192,6773,10165,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.917653787881136,3.090705769136548,11.672851582989097,ck_ua,ck,2.7535452134907246,2.594619896262884,1.0612518687059889,2.7592799440026283,2.5951670296490192,1.0632379004814208
1165,prefill,81,8192,5549,10191,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.0938684940338135,3.3359240274876356,11.884700367227197,ck_ua,ck,2.9700990207493305,2.7386311907321215,1.0845195332619177,2.9714365489780903,2.746023051440716,1.0820872561208508
987,prefill,8,8192,7316,10102,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.351187542080879,2.4818699806928635,10.625023348256946,ck_ua,ck,2.474198332056403,2.31110536493361,1.0705692477709592,2.471932778134942,2.315369173884392,1.067619283359418
249,decode,168,168,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.012444471940398216,0.013490067794919014,0.03383951261639595,ck_ua,triton_2d,0.028743483126163483,0.028608590364456177,1.0047151138867332,0.014600949361920357,0.013983594253659248,1.0441485284156866
407,prefill,31,8192,4731,10087,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.7337437495589256,2.8830767143517733,11.031835665926337,ck_ua,ck,2.6638474594801664,2.498491033911705,1.0661825170969594,2.668859278783202,2.502362634986639,1.0665357776162014
359,prefill,11,8192,7295,10063,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.4551020935177803,2.6099033188074827,10.01520431600511,ck_ua,ck,2.5668689981102943,2.406681254506111,1.0665596008213627,2.559213638305664,2.413563448935747,1.0603465342641565
1115,prefill,60,8192,8133,10166,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.916231146082282,3.076222212985158,11.68656493537128,ck_ua,ck,2.756501594558358,2.597551131621003,1.061192428900586,2.764318101108074,2.602441292256117,1.0622019060847372
549,prefill,89,8192,7183,10158,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.0171443708240986,3.1724007800221443,11.81503115221858,ck_ua,ck,2.790808053687215,2.5916194915771484,1.0768587220297718,2.798733413219452,2.5944134406745434,1.078753821323014
971,prefill,2,8192,6384,10000,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,1.954968273639679,2.093606907874346,7.447571959346533,ck_ua,ck,2.0686292462050915,1.9449897948652506,1.0635681748388848,2.0676341373473406,1.9507307279855013,1.0599280093786005
