idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,q_dtype,softcap,has_sinks,mask,csv_ck_ua_ms,csv_triton_2d_ms,csv_triton_3d_ms,csv_best,ck_allowed_backend,eager_triton_only_ms,eager_ck_allowed_ms,eager_speedup_ck,graph_triton_only_ms,graph_ck_allowed_ms,graph_speedup_ck
2384,prefill,254,8192,5677,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1771203968673944,0.12195776216685772,15.225234441459179,t_2d,triton_2d,0.09467264637351036,0.09524373337626457,0.9940039414404503,0.09943673387169838,0.09578237310051918,1.0381527482864108
2385,prefill,254,8192,5677,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1633499544113874,4.70884800888598,15.11747962795198,ck_ua,ck,3.343563862144947,3.086876906454563,1.0831542570271135,3.338710069656372,3.0967331118881702,1.0781394292066264
2386,prefill,254,8192,4323,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.165931347757578,0.12238696217536926,15.237242169678211,t_2d,triton_2d,0.09535269811749458,0.09322505444288254,1.0228226595020722,0.09654754772782326,0.0944000668823719,1.0227487216521494
2387,prefill,254,8192,4323,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1678412575274706,4.701691027730703,15.105114271864295,ck_ua,ck,3.3403451554477215,3.0843406543135643,1.0830013704148163,3.3285070955753326,3.0971581675112247,1.074697162867214
2388,prefill,254,8192,6383,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.170017572119832,0.12031132355332375,15.214185882359743,t_2d,triton_2d,0.09586067870259285,0.09366914629936218,1.0233965237200586,0.09803980588912964,0.09523451328277588,1.0294566802480958
2389,prefill,254,8192,6383,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1879959627985954,4.713437939062715,15.103758126497269,ck_ua,ck,3.3295272663235664,3.0898916721343994,1.0775546911078713,3.336223866790533,3.093138039112091,1.0785887421138896
2390,prefill,254,8192,7437,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1747061293572187,0.12108748778700829,15.22880308330059,t_2d,triton_2d,0.09475179016590118,0.09371662512421608,1.0110456926966058,0.09848648682236671,0.09390247985720634,1.0488166763234696
2391,prefill,254,8192,7437,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1794614158570766,4.7135906759649515,15.100436005741358,ck_ua,ck,3.3333078026771545,3.0880390480160713,1.0794254058473314,3.3417008072137833,3.094030190259218,1.080047899252662
2392,prefill,254,8192,5377,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1809847336262465,0.12086713686585426,15.220426302403212,t_2d,triton_2d,0.09548990055918694,0.09365493431687355,1.0195928410574175,0.09619757533073425,0.09393332526087761,1.0241048644191848
2393,prefill,254,8192,5377,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1807849183678627,4.732173914089799,15.112769696861506,ck_ua,ck,3.3271334134042263,3.0926394648849964,1.0758232413385922,3.345543835312128,3.0917731672525406,1.0820793293464983
