idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,q_dtype,softcap,has_sinks,mask,csv_ck_ua_ms,csv_triton_2d_ms,csv_triton_3d_ms,csv_best,ck_allowed_backend,eager_triton_only_ms,eager_ck_allowed_ms,eager_speedup_ck,graph_triton_only_ms,graph_ck_allowed_ms,graph_speedup_ck
873,prefill,219,8192,4648,10320,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.7894139755517244,4.830570658668876,13.597788382321596,ck_ua,ck,3.3935856726020575,3.169345101341605,1.0707529675974792,3.412745473906398,3.1735309679061174,1.0753780279503977
851,prefill,210,8192,5558,10309,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.5692457798868418,4.6820140443742275,13.891025027260184,ck_ua,ck,3.322399016469717,3.10848169028759,1.068817302945843,3.3242192957550287,3.1060299556702375,1.0702470173175485
885,prefill,224,8192,6810,10326,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.9021520633250475,4.916940629482269,13.963715359568596,ck_ua,ck,3.4809712506830692,3.2197255734354258,1.0811391130359276,3.482895977795124,3.2240900211036205,1.0802725590778985
37,decode,928,928,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.02644425258040428,0.04269196651875973,0.15877760015428066,ck_ua,triton_2d,0.038285860791802406,0.037656109780073166,1.0167237405936842,0.041987812146544456,0.041484637185931206,1.012129187929451
835,prefill,204,8192,6325,10301,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.4073187727481127,4.475714499130845,13.580578099936247,ck_ua,ck,3.196374662220478,3.0006712954491377,1.0652198616583386,3.202793523669243,3.0048815067857504,1.065863501251733
839,prefill,205,8192,7643,10303,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.426251070573926,4.475957341492176,13.523372961208224,ck_ua,ck,3.202504478394985,3.0004520528018475,1.0673406613528316,3.197057181969285,2.9968719836324453,1.0667980479080055
21,decode,992,992,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.027805287390947342,0.04542968235909939,0.1692670863121748,ck_ua,triton_2d,0.03985016606748104,0.03921639174222946,1.0161609545676051,0.044132182374596596,0.044008390977978706,1.0028129043999776
1483,prefill,209,8192,5713,10350,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.543112775310874,4.688849672675133,13.905415590852499,ck_ua,ck,3.3295511547476053,3.078367616981268,1.0815963422889223,3.3338321652263403,3.082168698310852,1.0816514251972675
1851,prefill,251,8192,5358,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.5099477972835302,5.180470691993833,15.223871124908328,ck_ua,ck,3.6281646694988012,3.3853829465806484,1.0717147001533078,3.638476589694619,3.3921398408710957,1.0726198683955979
74,decode,784,784,1,1,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,0.024810759350657463,0.035419873893260956,0.13535101898014545,ck_ua,triton_2d,0.030606165528297428,0.03093876875936985,0.9892496293676298,0.03468788228929043,0.03466174006462097,1.0007542098181084
949,prefill,249,8192,5785,10358,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.417647210881114,5.226964736357331,14.37647040002048,ck_ua,ck,3.6904301773756742,3.4384821634739637,1.0732730320890083,3.6835595965385437,3.445523800328374,1.0690855179080416
2101,prefill,250,8192,6316,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.634698176756501,5.327352974563837,15.2432466391474,ck_ua,ck,3.7634775042533875,3.522652769461274,1.0683645963859625,3.766436316072941,3.5274392552673817,1.0677536999251438
2419,prefill,254,8192,5523,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.172849118709564,4.716430138796568,15.088443644344807,ck_ua,ck,3.285595364868641,3.0440800730139017,1.0793393360430292,3.2955519296228886,3.048248626291752,1.081129636604474
