idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,q_dtype,softcap,has_sinks,mask,csv_ck_ua_ms,csv_triton_2d_ms,csv_triton_3d_ms,csv_best,ck_allowed_backend,eager_triton_only_ms,eager_ck_allowed_ms,eager_speedup_ck,graph_triton_only_ms,graph_ck_allowed_ms,graph_speedup_ck
1375,prefill,165,8192,8028,10296,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.7644875701516867,4.658305319026113,13.031157106161118,ck_ua,ck,3.40182532556355,3.1583819165825844,1.0770785216641485,3.404044210910797,3.164383349940181,1.0757369871052909
387,prefill,23,8192,6406,10077,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.653064951300621,2.8223232366144657,10.819998290389776,ck_ua,ck,2.656402727589011,2.4878552090376616,1.0677481221330989,2.6578173879534006,2.492659818381071,1.0662575648527908
1113,prefill,60,8192,6773,10165,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.917653787881136,3.090705769136548,11.672851582989097,ck_ua,ck,2.767478581517935,2.6060886587947607,1.0619280246581526,2.774928817525506,2.609947044402361,1.0632126898808107
1165,prefill,81,8192,5549,10191,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.0938684940338135,3.3359240274876356,11.884700367227197,ck_ua,ck,2.969868816435337,2.7477837167680264,1.0808233553143438,2.9796051420271397,2.7559916116297245,1.0811372318601449
987,prefill,8,8192,7316,10102,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.351187542080879,2.4818699806928635,10.625023348256946,ck_ua,ck,2.488813968375325,2.3288168758153915,1.0687031660674966,2.489413181319833,2.327973386272788,1.0693477837843837
249,decode,168,168,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.012444471940398216,0.013490067794919014,0.03383951261639595,ck_ua,triton_2d,0.0282941572368145,0.02825820818543434,1.0012721631585504,0.01282842829823494,0.012737484648823738,1.0071398436911638
407,prefill,31,8192,4731,10087,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.7337437495589256,2.8830767143517733,11.031835665926337,ck_ua,ck,2.6802494283765554,2.508575553074479,1.0684348036046492,2.67977811396122,2.515407046303153,1.0653457132910715
359,prefill,11,8192,7295,10063,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.4551020935177803,2.6099033188074827,10.01520431600511,ck_ua,ck,2.5706342048943043,2.4105858244001865,1.0663939772955155,2.5730943493545055,2.4184767343103886,1.0639318182600608
1115,prefill,60,8192,8133,10166,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.916231146082282,3.076222212985158,11.68656493537128,ck_ua,ck,2.7776646055281162,2.6105013862252235,1.064034909226618,2.7744065318256617,2.6110158767551184,1.062577426864826
549,prefill,89,8192,7183,10158,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.0171443708240986,3.1724007800221443,11.81503115221858,ck_ua,ck,2.8160247951745987,2.598761832341552,1.083602491051397,2.81556598842144,2.60355232283473,1.0814324581561976
971,prefill,2,8192,6384,10000,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,1.954968273639679,2.093606907874346,7.447571959346533,ck_ua,ck,2.0794254262000322,1.9496316742151976,1.0665734731854322,2.081912001594901,1.9582593999803066,1.063144137909328
233,decode,200,200,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.013121962547302246,0.01454763114452362,0.03848755732178688,ck_ua,triton_2d,0.0285455584526062,0.028461720794439316,1.0029456285785525,0.013410812243819237,0.013417834416031837,0.999476653832886
415,prefill,34,8192,6076,10091,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.812399109825492,2.965439110994339,10.960345156490803,ck_ua,ck,2.7277894970029593,2.55195539444685,1.0689017147159903,2.734189936891198,2.554188286885619,1.0704731326698937
529,prefill,80,8192,8113,10148,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.068314353004098,3.1885388772934675,11.532944859936833,ck_ua,ck,2.8811323922127485,2.715914323925972,1.0608333137872872,2.8943132515996695,2.7198839653283358,1.0641311498927408
317,decode,16,16,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.012654811143875122,0.013133976608514786,0.013450020924210548,ck_ua,triton_2d,0.028691552579402924,0.02840554341673851,1.010068779831752,0.010591624304652214,0.010681860148906708,0.9915524222376447
523,prefill,78,8192,5491,10145,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.013139823451638,3.156080562621355,11.737529607489705,ck_ua,ck,2.8088697139173746,2.694111652672291,1.042595881700469,2.812275905162096,2.6928798854351044,1.0443376700062879
547,prefill,88,8192,5289,10157,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.990710036829114,3.1228017527610064,11.896089557558298,ck_ua,ck,2.7711165603250265,2.60456376709044,1.0639465216168016,2.7858089189976454,2.6073091477155685,1.068461299051734
441,prefill,45,8192,6071,10104,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.833484625443816,2.9724822845309973,11.028441973030567,ck_ua,ck,2.750036269426346,2.5748474430292845,1.0680385266596428,2.7439286652952433,2.573940558359027,1.0660419706990396
557,prefill,92,8192,4767,10162,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.082994045689702,3.2053934410214424,11.965211620554328,ck_ua,ck,2.881601909175515,2.708130097016692,1.064055937471365,2.882941858842969,2.71451311185956,1.0620474980384338
561,prefill,93,8192,8100,10164,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.0910903587937355,3.2000949140638113,11.878561601042747,ck_ua,ck,2.884951811283827,2.716094721108675,1.062169072699433,2.89084798656404,2.7172632049769163,1.0638822110678081
1097,prefill,53,8192,6265,10157,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.9014266096055508,3.044331120327115,11.376835498958826,ck_ua,ck,2.800906915217638,2.632229793816805,1.064081457400513,2.8120373468846083,2.6358832512050867,1.066829248070447
