cu_num,M,N,K,q_dtype_w,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,512,13312,16384,torch.float8_e4m3fn,ck,154,0,118.7228,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1881.17,2022.56,0.0
256,512,14336,8192,torch.float8_e4m3fn,ck,154,0,66.1126,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1819.0,2061.86,0.0
256,512,16384,2048,torch.float8_e4m3fn,flydsl,1187,0,26.217,flydsl_bpreshuflle_256x128x128_F8_F8_B16_2x0x1x3_default,1310.59,1959.81,0.0
256,512,16384,4096,torch.float8_e4m3fn,ck,154,0,43.3686,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1584.54,1982.61,0.0
256,512,16384,6656,torch.float8_e4m3fn,ck,154,0,60.2915,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1852.15,2143.54,0.0
256,512,16384,8192,torch.float8_e4m3fn,ck,154,0,67.7404,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2028.91,2290.94,0.0
256,512,16384,13312,torch.float8_e4m3fn,ck,154,0,110.0363,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2029.68,2196.52,0.0
256,512,16384,26624,torch.float8_e4m3fn,ck,154,0,197.4411,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2262.33,2363.32,0.0
256,512,26624,16384,torch.float8_e4m3fn,cktile,154,0,195.1941,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_256x256x128_1x4x1_16x16x128_default,2288.37,2417.38,0.0
256,512,51200,5120,torch.float8_e4m3fn,ck,51,0,154.1446,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1741.45,2057.77,0.0
256,512,53248,16384,torch.float8_e4m3fn,cktile,155,0,380.7134,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_256x256x128_1x4x1_16x16x128_default,2346.52,2456.78,0.0
256,512,57344,8192,torch.float8_e4m3fn,cktile,155,0,227.5653,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_256x256x128_1x4x1_16x16x128_default,2113.84,2340.76,0.0
256,1024,800,5120,torch.float8_e4m3fn,ck,10,0,22.2608,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,376.83,493.12,0.0
256,1024,1280,8192,torch.float8_e4m3fn,cktile,216,0,26.9422,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_48x64x256_1x4x1_16x16x128_default,797.07,797.85,0.0
256,1024,2304,16384,torch.float8_e4m3fn,cktile,92,0,64.1257,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_80x128x256_1x4x1_16x16x128_default,1205.59,923.88,0.0
256,1024,2560,8192,torch.float8_e4m3fn,cktile,132,0,37.6078,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_96x128x256_1x4x1_16x16x128_default,1142.04,920.1,0.0
256,1024,4608,16384,torch.float8_e4m3fn,ck,149,0,92.9934,a8w8_bpreshuffle_256x128x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1662.69,1093.75,0.0
256,1024,5120,640,torch.float8_e4m3fn,flydsl,724,0,11.0374,flydsl_bpreshuflle_64x128x128_F8_F8_B16_2x0x0x2_default,608.01,1306.28,0.0
256,1024,5120,1280,torch.float8_e4m3fn,ck,86,0,15.6234,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,859.08,1174.53,0.0
256,1024,5120,3200,torch.float8_e4m3fn,ck,86,0,27.9341,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1201.2,1079.2,0.0
256,1024,5120,5120,torch.float8_e4m3fn,ck,137,0,40.5202,a8w8_bpreshuffle_256x96x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1324.95,1035.11,0.0
256,1024,5120,6400,torch.float8_e4m3fn,ck,123,0,48.2874,a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1389.78,1031.48,0.0
256,1024,5120,25600,torch.float8_e4m3fn,cktile,106,0,149.8235,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_96x256x256_1x4x1_16x16x128_default,1791.68,1119.8,0.0
256,1024,6400,5120,torch.float8_e4m3fn,ck,154,0,44.8656,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1495.78,1139.36,0.0
256,1024,7168,256,torch.float8_e4m3fn,flydsl,865,0,8.9199,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x1x0x2_default,421.32,1880.87,0.0
256,1024,7168,2048,torch.float8_e4m3fn,ck,70,0,23.9215,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1256.81,1315.02,0.0
256,1024,7168,8192,torch.float8_e4m3fn,ck,154,0,65.8642,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1825.86,1241.78,0.0
256,1024,8192,1024,torch.float8_e4m3fn,flydsl,70,0,16.6458,flydsl_bpreshuflle_128x128x128_F8_F8_B16_2x0x0x0_default,1032.08,1574.84,0.0
256,1024,8192,2048,torch.float8_e4m3fn,flydsl,580,0,25.4266,flydsl_bpreshuflle_128x128x128_F8_F8_B16_2x1x0x1_default,1351.33,1402.14,0.0
256,1024,8192,3584,torch.float8_e4m3fn,ck,70,0,39.1061,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1537.6,1273.65,0.0
256,1024,8192,7168,torch.float8_e4m3fn,ck,154,0,62.9699,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1909.79,1315.51,0.0
256,1024,8192,8192,torch.float8_e4m3fn,ck,154,0,69.5632,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1975.74,1326.49,0.0
256,1024,8192,28672,torch.float8_e4m3fn,ck,154,0,200.4774,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2399.45,1401.75,0.0
256,1024,9216,16384,torch.float8_e4m3fn,cktile,89,0,142.9751,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_224x192x128_1x4x1_16x16x128_default,2162.88,1305.45,0.0
256,1024,10240,8192,torch.float8_e4m3fn,ck,51,0,95.631,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1796.47,1184.2,0.0
256,1024,12800,5120,torch.float8_e4m3fn,ck,40,0,78.7017,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1705.4,1232.42,0.0
256,1024,13312,16384,torch.float8_e4m3fn,cktile,10,0,193.42,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_256x256x128_1x4x1_16x16x128_default,2309.36,1355.31,0.0
256,1024,14336,8192,torch.float8_e4m3fn,cktile,154,0,114.6158,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_256x256x128_1x4x1_16x16x128_default,2098.47,1354.0,0.0
256,1024,16384,2048,torch.float8_e4m3fn,flydsl,700,0,46.7719,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x0x0x2_default,1469.25,1479.65,0.0
256,1024,16384,4096,torch.float8_e4m3fn,ck,33,0,73.4893,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1870.19,1426.84,0.0
256,1024,16384,6656,torch.float8_e4m3fn,ck,33,0,107.4228,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2079.06,1390.97,0.0
256,1024,16384,8192,torch.float8_e4m3fn,cktile,154,0,121.1845,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_256x256x128_1x4x1_16x16x128_default,2268.26,1453.66,0.0
256,1024,16384,13312,torch.float8_e4m3fn,cktile,154,0,174.99,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_256x256x128_1x4x1_16x16x128_default,2552.58,1516.03,0.0
256,1024,16384,26624,torch.float8_e4m3fn,cktile,10,0,318.9309,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_256x256x128_1x4x1_16x16x128_default,2801.09,1558.41,0.0
256,1024,26624,16384,torch.float8_e4m3fn,cktile,154,0,367.851,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_256x256x128_1x4x1_16x16x128_default,2428.57,1379.66,0.0
256,1024,51200,5120,torch.float8_e4m3fn,flydsl,847,0,262.9387,flydsl_bpreshuflle_256x128x128_F8_F8_B16_2x0x1x2_default,2041.81,1415.71,0.0
256,1024,53248,16384,torch.float8_e4m3fn,cktile,13,0,740.4299,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_256x128x128_1x4x1_16x16x128_default,2413.07,1348.2,0.0
256,1024,57344,8192,torch.float8_e4m3fn,cktile,13,0,414.5922,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_256x128x128_1x4x1_16x16x128_default,2320.53,1436.57,0.0
256,2048,800,5120,torch.float8_e4m3fn,ck,10,0,38.353,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,437.44,465.64,0.0
256,2048,1280,8192,torch.float8_e4m3fn,cktile,253,0,36.2897,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_96x128x256_1x4x1_16x16x128_default,1183.52,895.73,0.0
256,2048,2112,7168,torch.float8_e4m3fn,cktile,251,0,44.9405,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_96x192x256_1x4x1_16x16x128_default,1379.79,856.01,0.0
256,2048,2304,16384,torch.float8_e4m3fn,ck,149,0,93.6926,a8w8_bpreshuffle_256x128x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1650.28,861.76,0.0
256,2048,2560,8192,torch.float8_e4m3fn,cktile,99,0,57.9949,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_96x128x256_1x4x1_16x16x128_default,1481.15,831.7,0.0
256,2048,3072,1536,torch.float8_e4m3fn,flydsl,837,0,16.6621,flydsl_bpreshuflle_128x192x128_F8_F8_B16_2x0x1x2_default,1159.96,1227.17,0.0
256,2048,4608,16384,torch.float8_e4m3fn,cktile,233,0,144.6114,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_224x192x128_1x4x1_16x16x128_default,2138.4,884.62,0.0
256,2048,5120,640,torch.float8_e4m3fn,flydsl,155,0,15.4892,flydsl_bpreshuflle_128x128x128_F8_F8_B16_2x0x1x0_default,866.52,1650.12,0.0
256,2048,5120,1280,torch.float8_e4m3fn,flydsl,836,0,22.438,flydsl_bpreshuflle_128x128x256_F8_F8_B16_2x0x1x2_default,1196.34,1343.55,0.0
256,2048,5120,3200,torch.float8_e4m3fn,ck,143,0,43.9099,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1528.33,999.98,0.0
256,2048,5120,5120,torch.float8_e4m3fn,ck,51,0,63.4389,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1692.56,909.09,0.0
256,2048,5120,6400,torch.float8_e4m3fn,ck,143,0,76.5032,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1754.41,873.78,0.0
256,2048,5120,25600,torch.float8_e4m3fn,cktile,154,0,245.3491,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_256x256x128_1x4x1_16x16x128_default,2188.19,833.39,0.0
256,2048,6400,5120,torch.float8_e4m3fn,flydsl,847,0,79.8223,flydsl_bpreshuflle_256x128x128_F8_F8_B16_2x0x1x2_default,1681.46,870.29,0.0
256,2048,7168,256,torch.float8_e4m3fn,flydsl,955,0,12.9791,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x1x1x2_default,579.1,2443.88,0.0
256,2048,7168,2048,torch.float8_e4m3fn,flydsl,1009,0,39.5332,flydsl_bpreshuflle_128x256x128_F8_F8_B16_2x1x1x2_default,1520.99,1220.1,0.0
256,2048,7168,8192,torch.float8_e4m3fn,cktile,154,0,113.8801,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_256x256x128_1x4x1_16x16x128_default,2112.03,920.77,0.0
256,2048,8192,1024,torch.float8_e4m3fn,flydsl,190,0,24.2745,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x1x0x0_default,1415.47,1814.26,0.0
256,2048,8192,2048,torch.float8_e4m3fn,flydsl,1009,0,41.4214,flydsl_bpreshuflle_128x256x128_F8_F8_B16_2x1x1x2_default,1659.03,1316.37,0.0
256,2048,8192,3584,torch.float8_e4m3fn,flydsl,1295,0,65.894,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x1x1x3_default,1825.04,1066.18,0.0
256,2048,8192,7168,torch.float8_e4m3fn,cktile,10,0,111.2588,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_256x256x128_1x4x1_16x16x128_default,2161.79,961.31,0.0
256,2048,8192,8192,torch.float8_e4m3fn,ck,33,0,121.0787,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2270.24,969.95,0.0
256,2048,8192,28672,torch.float8_e4m3fn,cktile,154,0,327.7204,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_256x256x128_1x4x1_16x16x128_default,2935.65,998.28,0.0
256,2048,9216,16384,torch.float8_e4m3fn,cktile,27,0,267.0864,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_128x192x128_1x4x1_16x16x128_default,2315.64,832.31,0.0
256,2048,10240,8192,torch.float8_e4m3fn,flydsl,156,0,167.381,flydsl_bpreshuflle_128x128x256_F8_F8_B16_2x0x1x0_default,2052.79,851.99,0.0
256,2048,12800,5120,torch.float8_e4m3fn,ck,143,0,145.3128,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1847.29,883.96,0.0
256,2048,13312,16384,torch.float8_e4m3fn,cktile,155,0,363.771,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_256x256x128_1x4x1_16x16x128_default,2455.81,841.69,0.0
256,2048,14336,8192,torch.float8_e4m3fn,ck,33,0,217.5644,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2211.01,886.81,0.0
256,2048,16384,2048,torch.float8_e4m3fn,flydsl,1295,0,80.4818,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x1x1x3_default,1707.7,1302.87,0.0
256,2048,16384,4096,torch.float8_e4m3fn,flydsl,1009,0,136.18,flydsl_bpreshuflle_128x256x128_F8_F8_B16_2x1x1x2_default,2018.49,1047.19,0.0
256,2048,16384,6656,torch.float8_e4m3fn,ck,33,0,196.0166,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2278.77,968.25,0.0
256,2048,16384,8192,torch.float8_e4m3fn,cktile,154,0,236.0033,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_256x256x128_1x4x1_16x16x128_default,2329.44,924.16,0.0
256,2048,16384,13312,torch.float8_e4m3fn,cktile,154,0,343.0127,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_256x256x128_1x4x1_16x16x128_default,2604.43,910.97,0.0
256,2048,16384,26624,torch.float8_e4m3fn,cktile,10,0,604.3339,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_256x256x128_1x4x1_16x16x128_default,2956.49,923.07,0.0
256,2048,26624,16384,torch.float8_e4m3fn,flydsl,847,0,735.9744,flydsl_bpreshuflle_256x128x128_F8_F8_B16_2x0x1x2_default,2427.67,786.46,0.0
256,2048,51200,5120,torch.float8_e4m3fn,flydsl,847,0,483.778,flydsl_bpreshuflle_256x128x128_F8_F8_B16_2x0x1x2_default,2219.49,997.04,0.0
256,2048,53248,16384,torch.float8_e4m3fn,cktile,155,0,1329.6218,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_256x256x128_1x4x1_16x16x128_default,2687.54,845.41,0.0
256,2048,57344,8192,torch.float8_e4m3fn,ck,33,0,765.8954,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2512.28,941.93,0.0
256,4096,800,5120,torch.float8_e4m3fn,ck,69,0,42.9959,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,780.41,735.45,0.0
256,4096,1280,8192,torch.float8_e4m3fn,cktile,99,0,57.8302,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_96x128x256_1x4x1_16x16x128_default,1485.37,942.86,0.0
256,4096,2304,16384,torch.float8_e4m3fn,cktile,89,0,142.8354,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_224x192x128_1x4x1_16x16x128_default,2164.99,866.26,0.0
256,4096,2560,8192,torch.float8_e4m3fn,ck,51,0,89.5715,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1918.01,842.87,0.0
256,4096,4608,16384,torch.float8_e4m3fn,flydsl,157,0,260.4337,flydsl_bpreshuflle_128x192x128_F8_F8_B16_2x0x1x0_default,2374.79,692.52,0.0
256,4096,5120,640,torch.float8_e4m3fn,flydsl,580,0,25.2018,flydsl_bpreshuflle_128x128x128_F8_F8_B16_2x1x0x1_default,1065.14,1898.33,0.0
256,4096,5120,1280,torch.float8_e4m3fn,flydsl,836,0,38.399,flydsl_bpreshuflle_128x128x256_F8_F8_B16_2x0x1x2_default,1398.14,1399.5,0.0
256,4096,5120,3200,torch.float8_e4m3fn,flydsl,835,0,75.7989,flydsl_bpreshuflle_128x128x128_F8_F8_B16_2x0x1x2_default,1770.71,942.42,0.0
256,4096,5120,5120,torch.float8_e4m3fn,flydsl,836,0,111.3413,flydsl_bpreshuflle_128x128x256_F8_F8_B16_2x0x1x2_default,1928.74,800.5,0.0
256,4096,5120,6400,torch.float8_e4m3fn,flydsl,496,0,132.8956,flydsl_bpreshuflle_128x128x256_F8_F8_B16_2x0x1x1_default,2019.9,759.43,0.0
256,4096,5120,25600,torch.float8_e4m3fn,cktile,130,0,450.9053,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_224x128x128_1x4x1_16x16x128_default,2381.3,616.25,0.0
256,4096,6400,5120,torch.float8_e4m3fn,flydsl,1005,0,143.867,flydsl_bpreshuflle_128x128x128_F8_F8_B16_2x1x1x2_default,1865.86,737.96,0.0
256,4096,7168,256,torch.float8_e4m3fn,flydsl,1346,0,21.8953,flydsl_bpreshuflle_128x128x256_F8_F8_B16_2x1x1x3_default,686.56,2813.56,0.0
256,4096,7168,2048,torch.float8_e4m3fn,flydsl,1009,0,71.3942,flydsl_bpreshuflle_128x256x128_F8_F8_B16_2x1x1x2_default,1684.44,1145.6,0.0
256,4096,7168,8192,torch.float8_e4m3fn,flydsl,847,0,212.9994,flydsl_bpreshuflle_256x128x128_F8_F8_B16_2x0x1x2_default,2258.39,708.9,0.0
256,4096,8192,1024,torch.float8_e4m3fn,flydsl,955,0,47.3711,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x1x1x2_default,1450.66,1682.29,0.0
256,4096,8192,2048,torch.float8_e4m3fn,flydsl,1009,0,76.7402,flydsl_bpreshuflle_128x256x128_F8_F8_B16_2x1x1x2_default,1790.96,1202.43,0.0
256,4096,8192,3584,torch.float8_e4m3fn,flydsl,847,0,117.1681,flydsl_bpreshuflle_256x128x128_F8_F8_B16_2x0x1x2_default,2052.76,948.63,0.0
256,4096,8192,7168,torch.float8_e4m3fn,flydsl,847,0,206.7151,flydsl_bpreshuflle_256x128x128_F8_F8_B16_2x0x1x2_default,2327.05,750.74,0.0
256,4096,8192,8192,torch.float8_e4m3fn,flydsl,1009,0,227.2283,flydsl_bpreshuflle_128x256x128_F8_F8_B16_2x1x1x2_default,2419.4,738.34,0.0
256,4096,8192,28672,torch.float8_e4m3fn,cktile,10,0,665.0066,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_256x256x128_1x4x1_16x16x128_default,2893.42,630.72,0.0
256,4096,9216,16384,torch.float8_e4m3fn,cktile,90,0,467.9332,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_256x192x128_1x4x1_16x16x128_default,2643.43,627.44,0.0
256,4096,10240,8192,torch.float8_e4m3fn,flydsl,847,0,280.8477,flydsl_bpreshuflle_256x128x128_F8_F8_B16_2x0x1x2_default,2446.86,716.85,0.0
256,4096,12800,5120,torch.float8_e4m3fn,flydsl,847,0,244.9403,flydsl_bpreshuflle_256x128x128_F8_F8_B16_2x0x1x2_default,2191.84,781.27,0.0
256,4096,13312,16384,torch.float8_e4m3fn,flydsl,847,0,699.9449,flydsl_bpreshuflle_256x128x128_F8_F8_B16_2x0x1x2_default,2552.64,563.28,0.0
256,4096,14336,8192,torch.float8_e4m3fn,flydsl,1009,0,384.2601,flydsl_bpreshuflle_128x256x128_F8_F8_B16_2x1x1x2_default,2503.7,698.58,0.0
256,4096,16384,2048,torch.float8_e4m3fn,flydsl,615,0,147.7867,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x1x1x1_default,1859.96,1191.99,0.0
256,4096,16384,4096,torch.float8_e4m3fn,flydsl,1009,0,244.9901,flydsl_bpreshuflle_128x256x128_F8_F8_B16_2x1x1x2_default,2243.99,890.26,0.0
256,4096,16384,6656,torch.float8_e4m3fn,flydsl,847,0,372.5503,flydsl_bpreshuflle_256x128x128_F8_F8_B16_2x0x1x2_default,2397.94,726.16,0.0
256,4096,16384,8192,torch.float8_e4m3fn,flydsl,1009,0,433.8226,flydsl_bpreshuflle_128x256x128_F8_F8_B16_2x1x1x2_default,2534.47,696.11,0.0
256,4096,16384,13312,torch.float8_e4m3fn,cktile,154,0,671.8771,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_256x256x128_1x4x1_16x16x128_default,2659.28,605.54,0.0
256,4096,16384,26624,torch.float8_e4m3fn,cktile,10,0,1191.5262,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_256x256x128_1x4x1_16x16x128_default,2999.02,570.26,0.0
256,4096,26624,16384,torch.float8_e4m3fn,cktile,10,0,1322.1533,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_256x256x128_1x4x1_16x16x128_default,2702.72,545.64,0.0
256,4096,51200,5120,torch.float8_e4m3fn,flydsl,847,0,889.3275,flydsl_bpreshuflle_256x128x128_F8_F8_B16_2x0x1x2_default,2414.73,789.97,0.0
256,4096,53248,16384,torch.float8_e4m3fn,cktile,154,0,2515.303,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_256x256x128_1x4x1_16x16x128_default,2841.34,546.94,0.0
256,4096,57344,8192,torch.float8_e4m3fn,flydsl,847,0,1475.165,flydsl_bpreshuflle_256x128x128_F8_F8_B16_2x0x1x2_default,2608.72,659.64,0.0
256,8192,800,5120,torch.float8_e4m3fn,ck,69,0,56.7929,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1181.64,1041.44,0.0
256,8192,1280,8192,torch.float8_e4m3fn,cktile,129,0,94.6099,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_192x128x128_1x4x1_16x16x128_default,1815.86,1041.82,0.0
256,8192,2112,7168,torch.float8_e4m3fn,flydsl,1007,0,120.9632,flydsl_bpreshuflle_128x192x128_F8_F8_B16_2x1x1x2_default,2050.49,896.65,0.0
256,8192,2304,16384,torch.float8_e4m3fn,cktile,55,0,260.4806,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x192x128_1x4x1_16x16x128_default,2374.36,805.11,0.0
256,8192,2560,8192,torch.float8_e4m3fn,flydsl,1176,0,163.2695,flydsl_bpreshuflle_128x128x256_F8_F8_B16_2x0x1x3_default,2104.48,796.37,0.0
256,8192,3072,1536,torch.float8_e4m3fn,flydsl,1687,0,49.0249,flydsl_bpreshuflle_128x192x128_F8_F8_B16_2x1x1x4_default,1576.94,1379.57,0.0
256,8192,4608,16384,torch.float8_e4m3fn,cktile,121,0,464.8772,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_160x192x128_1x4x1_16x16x128_default,2660.81,613.52,0.0
256,8192,5120,640,torch.float8_e4m3fn,flydsl,924,0,45.1099,flydsl_bpreshuflle_128x256x128_F8_F8_B16_2x1x0x2_default,1190.14,2048.46,0.0
256,8192,5120,1280,torch.float8_e4m3fn,flydsl,156,0,70.9138,flydsl_bpreshuflle_128x128x256_F8_F8_B16_2x0x1x0_default,1514.15,1423.21,0.0
256,8192,5120,3200,torch.float8_e4m3fn,flydsl,1009,0,128.9597,flydsl_bpreshuflle_128x256x128_F8_F8_B16_2x1x1x2_default,2081.55,980.81,0.0
256,8192,5120,5120,torch.float8_e4m3fn,flydsl,847,0,193.4785,flydsl_bpreshuflle_256x128x128_F8_F8_B16_2x0x1x2_default,2219.87,785.84,0.0
256,8192,5120,6400,torch.float8_e4m3fn,flydsl,847,0,228.4524,flydsl_bpreshuflle_256x128x128_F8_F8_B16_2x0x1x2_default,2350.03,740.12,0.0
256,8192,5120,25600,torch.float8_e4m3fn,cktile,10,0,818.501,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_256x256x128_1x4x1_16x16x128_default,2623.68,518.84,0.0
256,8192,6400,5120,torch.float8_e4m3fn,flydsl,847,0,246.449,flydsl_bpreshuflle_256x128x128_F8_F8_B16_2x0x1x2_default,2178.43,728.62,0.0
