cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,384,2048,3072,ck,18,0,13.2147,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,365.64,684.39,0.0
256,400,2048,3072,ck,18,0,16.3974,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,306.95,558.54,0.0
256,416,2048,3072,ck,12,0,15.4123,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,339.63,601.68,0.0
256,432,2048,3072,ck,18,0,16.3884,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,331.69,572.85,0.0
256,448,2048,3072,ck,18,0,13.2871,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,424.26,715.18,0.0
256,464,2048,3072,ck,18,0,16.5719,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,352.31,580.34,0.0
256,480,2048,3072,ck,12,0,15.3773,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,392.77,632.89,0.0
256,496,2048,3072,ck,18,0,16.6435,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,374.99,591.63,0.0
256,512,2048,3072,ck,18,0,13.3872,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,481.24,744.1,0.0
256,1000,2048,3072,ck,2,0,21.2105,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,593.24,634.57,0.0
256,1001,2048,3072,ck,2,0,21.3604,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,589.67,630.45,0.0
256,1003,2048,3072,ck,2,0,21.367,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,590.66,630.92,0.0
256,3000,2048,3072,ck,0,0,42.5065,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,888.07,653.91,0.0
256,4000,2048,3072,ck,0,0,48.161,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1045.07,725.97,0.0
256,52101,2048,3072,cktile,11,0,443.1568,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1479.35,856.92,0.0
256,53093,2048,3072,cktile,11,0,441.266,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1513.97,876.71,0.0
256,65536,2048,3072,cktile,11,0,539.268,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1529.17,882.78,0.0
256,1,3072,3072,ck,8,0,10.7555,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.75,878.29,0.0
256,1,3072,6144,ck,8,0,18.9025,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.0,999.16,0.0
256,2,3072,3072,ck,8,0,10.8543,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.48,871.14,0.0
256,2,3072,6144,ck,8,0,18.8527,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.0,1002.45,0.0
256,4,3072,3072,ck,8,0,10.7757,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,7.01,879.2,0.0
256,4,3072,6144,ck,8,0,19.0206,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,7.94,994.9,0.0
256,8,3072,3072,ck,8,0,10.7915,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,13.99,881.33,0.0
256,8,3072,6144,ck,8,0,19.0094,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,15.89,998.07,0.0
256,16,3072,3072,ck,8,0,10.4225,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,28.97,919.61,0.0
256,16,3072,6144,ck,8,0,18.243,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,33.11,1045.39,0.0
256,24,3072,3072,ck,8,0,11.0177,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,41.11,876.62,0.0
256,24,3072,6144,ck,8,0,19.1327,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,47.35,1001.91,0.0
256,32,3072,3072,ck,8,0,10.4957,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,57.55,927.25,0.0
256,32,3072,6144,ck,8,0,18.4052,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,65.63,1046.86,0.0
256,40,3072,3072,ck,8,0,10.8933,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,69.31,900.17,0.0
256,40,3072,6144,ck,8,0,19.087,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,79.11,1014.61,0.0
256,48,3072,3072,ck,8,0,10.6115,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,85.38,931.02,0.0
256,48,3072,6144,ck,8,0,18.4348,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,98.29,1055.84,0.0
256,56,3072,3072,ck,8,0,10.9787,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,96.27,906.6,0.0
256,56,3072,6144,ck,8,0,19.1676,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,110.29,1020.6,0.0
256,64,3072,3072,ck,8,0,10.6359,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,113.57,942.75,0.0
256,64,3072,6144,ck,8,0,18.3441,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,131.7,1071.78,0.0
256,72,3072,3072,ck,8,0,10.8581,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,125.16,930.25,0.0
256,72,3072,6144,ck,8,0,19.455,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,139.7,1015.63,0.0
256,80,3072,3072,ck,8,0,10.7395,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,140.6,947.39,0.0
256,80,3072,6144,ck,8,0,18.6511,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,161.92,1064.68,0.0
256,88,3072,3072,ck,7,0,13.3775,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,124.16,766.08,0.0
256,88,3072,6144,ck,7,0,23.5681,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,140.95,846.73,0.0
256,96,3072,3072,ck,7,0,13.0689,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,138.65,789.81,0.0
256,96,3072,6144,ck,7,0,23.4096,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,154.8,856.66,0.0
256,104,3072,3072,ck,7,0,13.3437,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,147.11,779.07,0.0
256,104,3072,6144,ck,7,0,23.6091,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,166.29,853.58,0.0
